Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T08:00+02:00;2024-04-19T09:00+02:00;2024-04-19;08:00;09:00;1;288;100,0;1;1;0;288;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T08:00+02:00;2024-04-19T09:00+02:00;2024-04-19;08:00;09:00;2;118;100,0;1;1;0;118;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T08:00+02:00;2024-04-19T09:00+02:00;2024-04-19;08:00;09:00;Totalt i retning Bygdøy;288;100,0;1;1;0;288;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T08:00+02:00;2024-04-19T09:00+02:00;2024-04-19;08:00;09:00;Totalt i retning Vika;118;100,0;1;1;0;118;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T08:00+02:00;2024-04-19T09:00+02:00;2024-04-19;08:00;09:00;Totalt;406;100,0;1;1;0;406;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T09:00+02:00;2024-04-19T10:00+02:00;2024-04-19;09:00;10:00;1;63;100,0;1;1;0;63;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T09:00+02:00;2024-04-19T10:00+02:00;2024-04-19;09:00;10:00;2;31;100,0;1;1;0;31;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T09:00+02:00;2024-04-19T10:00+02:00;2024-04-19;09:00;10:00;Totalt i retning Bygdøy;63;100,0;1;1;0;63;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T09:00+02:00;2024-04-19T10:00+02:00;2024-04-19;09:00;10:00;Totalt i retning Vika;31;100,0;1;1;0;31;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T09:00+02:00;2024-04-19T10:00+02:00;2024-04-19;09:00;10:00;Totalt;94;100,0;1;1;0;94;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T10:00+02:00;2024-04-19T11:00+02:00;2024-04-19;10:00;11:00;1;35;100,0;1;1;0;35;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T10:00+02:00;2024-04-19T11:00+02:00;2024-04-19;10:00;11:00;2;22;100,0;1;1;0;22;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T10:00+02:00;2024-04-19T11:00+02:00;2024-04-19;10:00;11:00;Totalt i retning Bygdøy;35;100,0;1;1;0;35;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T10:00+02:00;2024-04-19T11:00+02:00;2024-04-19;10:00;11:00;Totalt i retning Vika;22;100,0;1;1;0;22;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T10:00+02:00;2024-04-19T11:00+02:00;2024-04-19;10:00;11:00;Totalt;57;100,0;1;1;0;57;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T11:00+02:00;2024-04-19T12:00+02:00;2024-04-19;11:00;12:00;1;30;100,0;1;1;0;30;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T11:00+02:00;2024-04-19T12:00+02:00;2024-04-19;11:00;12:00;2;11;100,0;1;1;0;11;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T11:00+02:00;2024-04-19T12:00+02:00;2024-04-19;11:00;12:00;Totalt i retning Bygdøy;30;100,0;1;1;0;30;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T11:00+02:00;2024-04-19T12:00+02:00;2024-04-19;11:00;12:00;Totalt i retning Vika;11;100,0;1;1;0;11;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T11:00+02:00;2024-04-19T12:00+02:00;2024-04-19;11:00;12:00;Totalt;41;100,0;1;1;0;41;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T12:00+02:00;2024-04-19T13:00+02:00;2024-04-19;12:00;13:00;1;26;100,0;1;1;0;26;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T12:00+02:00;2024-04-19T13:00+02:00;2024-04-19;12:00;13:00;2;33;100,0;1;1;0;33;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T12:00+02:00;2024-04-19T13:00+02:00;2024-04-19;12:00;13:00;Totalt i retning Bygdøy;26;100,0;1;1;0;26;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T12:00+02:00;2024-04-19T13:00+02:00;2024-04-19;12:00;13:00;Totalt i retning Vika;33;100,0;1;1;0;33;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T12:00+02:00;2024-04-19T13:00+02:00;2024-04-19;12:00;13:00;Totalt;59;100,0;1;1;0;59;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T13:00+02:00;2024-04-19T14:00+02:00;2024-04-19;13:00;14:00;1;34;100,0;1;1;0;34;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T13:00+02:00;2024-04-19T14:00+02:00;2024-04-19;13:00;14:00;2;46;100,0;1;1;0;46;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T13:00+02:00;2024-04-19T14:00+02:00;2024-04-19;13:00;14:00;Totalt i retning Bygdøy;34;100,0;1;1;0;34;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T13:00+02:00;2024-04-19T14:00+02:00;2024-04-19;13:00;14:00;Totalt i retning Vika;46;100,0;1;1;0;46;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T13:00+02:00;2024-04-19T14:00+02:00;2024-04-19;13:00;14:00;Totalt;80;100,0;1;1;0;80;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T14:00+02:00;2024-04-19T15:00+02:00;2024-04-19;14:00;15:00;1;48;100,0;1;1;0;48;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T14:00+02:00;2024-04-19T15:00+02:00;2024-04-19;14:00;15:00;2;57;100,0;1;1;0;57;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T14:00+02:00;2024-04-19T15:00+02:00;2024-04-19;14:00;15:00;Totalt i retning Bygdøy;48;100,0;1;1;0;48;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T14:00+02:00;2024-04-19T15:00+02:00;2024-04-19;14:00;15:00;Totalt i retning Vika;57;100,0;1;1;0;57;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T14:00+02:00;2024-04-19T15:00+02:00;2024-04-19;14:00;15:00;Totalt;105;100,0;1;1;0;105;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T15:00+02:00;2024-04-19T16:00+02:00;2024-04-19;15:00;16:00;1;110;100,0;1;1;0;110;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T15:00+02:00;2024-04-19T16:00+02:00;2024-04-19;15:00;16:00;2;161;100,0;1;1;0;161;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T15:00+02:00;2024-04-19T16:00+02:00;2024-04-19;15:00;16:00;Totalt i retning Bygdøy;110;100,0;1;1;0;110;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T15:00+02:00;2024-04-19T16:00+02:00;2024-04-19;15:00;16:00;Totalt i retning Vika;161;100,0;1;1;0;161;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T15:00+02:00;2024-04-19T16:00+02:00;2024-04-19;15:00;16:00;Totalt;271;100,0;1;1;0;271;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T16:00+02:00;2024-04-19T17:00+02:00;2024-04-19;16:00;17:00;1;143;100,0;1;1;0;143;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T16:00+02:00;2024-04-19T17:00+02:00;2024-04-19;16:00;17:00;2;234;100,0;1;1;0;234;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T16:00+02:00;2024-04-19T17:00+02:00;2024-04-19;16:00;17:00;Totalt i retning Bygdøy;143;100,0;1;1;0;143;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T16:00+02:00;2024-04-19T17:00+02:00;2024-04-19;16:00;17:00;Totalt i retning Vika;234;100,0;1;1;0;234;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T16:00+02:00;2024-04-19T17:00+02:00;2024-04-19;16:00;17:00;Totalt;377;100,0;1;1;0;377;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T17:00+02:00;2024-04-19T18:00+02:00;2024-04-19;17:00;18:00;1;107;100,0;1;1;0;107;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T17:00+02:00;2024-04-19T18:00+02:00;2024-04-19;17:00;18:00;2;101;100,0;1;1;0;101;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T17:00+02:00;2024-04-19T18:00+02:00;2024-04-19;17:00;18:00;Totalt i retning Bygdøy;107;100,0;1;1;0;107;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T17:00+02:00;2024-04-19T18:00+02:00;2024-04-19;17:00;18:00;Totalt i retning Vika;101;100,0;1;1;0;101;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T17:00+02:00;2024-04-19T18:00+02:00;2024-04-19;17:00;18:00;Totalt;208;100,0;1;1;0;208;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T18:00+02:00;2024-04-19T19:00+02:00;2024-04-19;18:00;19:00;1;47;100,0;1;1;0;47;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T18:00+02:00;2024-04-19T19:00+02:00;2024-04-19;18:00;19:00;2;61;100,0;1;1;0;61;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T18:00+02:00;2024-04-19T19:00+02:00;2024-04-19;18:00;19:00;Totalt i retning Bygdøy;47;100,0;1;1;0;47;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T18:00+02:00;2024-04-19T19:00+02:00;2024-04-19;18:00;19:00;Totalt i retning Vika;61;100,0;1;1;0;61;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T18:00+02:00;2024-04-19T19:00+02:00;2024-04-19;18:00;19:00;Totalt;108;100,0;1;1;0;108;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T19:00+02:00;2024-04-19T20:00+02:00;2024-04-19;19:00;20:00;1;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T19:00+02:00;2024-04-19T20:00+02:00;2024-04-19;19:00;20:00;2;33;100,0;1;1;0;33;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T19:00+02:00;2024-04-19T20:00+02:00;2024-04-19;19:00;20:00;Totalt i retning Bygdøy;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T19:00+02:00;2024-04-19T20:00+02:00;2024-04-19;19:00;20:00;Totalt i retning Vika;33;100,0;1;1;0;33;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T19:00+02:00;2024-04-19T20:00+02:00;2024-04-19;19:00;20:00;Totalt;46;100,0;1;1;0;46;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T20:00+02:00;2024-04-19T21:00+02:00;2024-04-19;20:00;21:00;1;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T20:00+02:00;2024-04-19T21:00+02:00;2024-04-19;20:00;21:00;2;23;100,0;1;1;0;23;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T20:00+02:00;2024-04-19T21:00+02:00;2024-04-19;20:00;21:00;Totalt i retning Bygdøy;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T20:00+02:00;2024-04-19T21:00+02:00;2024-04-19;20:00;21:00;Totalt i retning Vika;23;100,0;1;1;0;23;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T20:00+02:00;2024-04-19T21:00+02:00;2024-04-19;20:00;21:00;Totalt;36;100,0;1;1;0;36;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T21:00+02:00;2024-04-19T22:00+02:00;2024-04-19;21:00;22:00;1;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T21:00+02:00;2024-04-19T22:00+02:00;2024-04-19;21:00;22:00;2;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T21:00+02:00;2024-04-19T22:00+02:00;2024-04-19;21:00;22:00;Totalt i retning Bygdøy;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T21:00+02:00;2024-04-19T22:00+02:00;2024-04-19;21:00;22:00;Totalt i retning Vika;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T21:00+02:00;2024-04-19T22:00+02:00;2024-04-19;21:00;22:00;Totalt;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T22:00+02:00;2024-04-19T23:00+02:00;2024-04-19;22:00;23:00;1;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T22:00+02:00;2024-04-19T23:00+02:00;2024-04-19;22:00;23:00;2;15;100,0;1;1;0;15;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T22:00+02:00;2024-04-19T23:00+02:00;2024-04-19;22:00;23:00;Totalt i retning Bygdøy;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T22:00+02:00;2024-04-19T23:00+02:00;2024-04-19;22:00;23:00;Totalt i retning Vika;15;100,0;1;1;0;15;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T22:00+02:00;2024-04-19T23:00+02:00;2024-04-19;22:00;23:00;Totalt;21;100,0;1;1;0;21;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T23:00+02:00;2024-04-20T00:00+02:00;2024-04-19;23:00;00:00;1;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T23:00+02:00;2024-04-20T00:00+02:00;2024-04-19;23:00;00:00;2;8;100,0;1;1;0;8;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T23:00+02:00;2024-04-20T00:00+02:00;2024-04-19;23:00;00:00;Totalt i retning Bygdøy;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T23:00+02:00;2024-04-20T00:00+02:00;2024-04-19;23:00;00:00;Totalt i retning Vika;8;100,0;1;1;0;8;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-19T23:00+02:00;2024-04-20T00:00+02:00;2024-04-19;23:00;00:00;Totalt;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T00:00+02:00;2024-04-20T01:00+02:00;2024-04-20;00:00;01:00;1;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T00:00+02:00;2024-04-20T01:00+02:00;2024-04-20;00:00;01:00;2;8;100,0;1;1;0;8;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T00:00+02:00;2024-04-20T01:00+02:00;2024-04-20;00:00;01:00;Totalt i retning Bygdøy;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T00:00+02:00;2024-04-20T01:00+02:00;2024-04-20;00:00;01:00;Totalt i retning Vika;8;100,0;1;1;0;8;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T00:00+02:00;2024-04-20T01:00+02:00;2024-04-20;00:00;01:00;Totalt;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T01:00+02:00;2024-04-20T02:00+02:00;2024-04-20;01:00;02:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T01:00+02:00;2024-04-20T02:00+02:00;2024-04-20;01:00;02:00;2;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T01:00+02:00;2024-04-20T02:00+02:00;2024-04-20;01:00;02:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T01:00+02:00;2024-04-20T02:00+02:00;2024-04-20;01:00;02:00;Totalt i retning Vika;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T01:00+02:00;2024-04-20T02:00+02:00;2024-04-20;01:00;02:00;Totalt;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T02:00+02:00;2024-04-20T03:00+02:00;2024-04-20;02:00;03:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T02:00+02:00;2024-04-20T03:00+02:00;2024-04-20;02:00;03:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T02:00+02:00;2024-04-20T03:00+02:00;2024-04-20;02:00;03:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T02:00+02:00;2024-04-20T03:00+02:00;2024-04-20;02:00;03:00;Totalt i retning Vika;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T02:00+02:00;2024-04-20T03:00+02:00;2024-04-20;02:00;03:00;Totalt;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T03:00+02:00;2024-04-20T04:00+02:00;2024-04-20;03:00;04:00;1;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T03:00+02:00;2024-04-20T04:00+02:00;2024-04-20;03:00;04:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T03:00+02:00;2024-04-20T04:00+02:00;2024-04-20;03:00;04:00;Totalt i retning Bygdøy;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T03:00+02:00;2024-04-20T04:00+02:00;2024-04-20;03:00;04:00;Totalt i retning Vika;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T03:00+02:00;2024-04-20T04:00+02:00;2024-04-20;03:00;04:00;Totalt;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T04:00+02:00;2024-04-20T05:00+02:00;2024-04-20;04:00;05:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T04:00+02:00;2024-04-20T05:00+02:00;2024-04-20;04:00;05:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T04:00+02:00;2024-04-20T05:00+02:00;2024-04-20;04:00;05:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T04:00+02:00;2024-04-20T05:00+02:00;2024-04-20;04:00;05:00;Totalt i retning Vika;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T04:00+02:00;2024-04-20T05:00+02:00;2024-04-20;04:00;05:00;Totalt;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T05:00+02:00;2024-04-20T06:00+02:00;2024-04-20;05:00;06:00;1;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T05:00+02:00;2024-04-20T06:00+02:00;2024-04-20;05:00;06:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T05:00+02:00;2024-04-20T06:00+02:00;2024-04-20;05:00;06:00;Totalt i retning Bygdøy;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T05:00+02:00;2024-04-20T06:00+02:00;2024-04-20;05:00;06:00;Totalt i retning Vika;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T05:00+02:00;2024-04-20T06:00+02:00;2024-04-20;05:00;06:00;Totalt;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T06:00+02:00;2024-04-20T07:00+02:00;2024-04-20;06:00;07:00;1;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T06:00+02:00;2024-04-20T07:00+02:00;2024-04-20;06:00;07:00;2;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T06:00+02:00;2024-04-20T07:00+02:00;2024-04-20;06:00;07:00;Totalt i retning Bygdøy;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T06:00+02:00;2024-04-20T07:00+02:00;2024-04-20;06:00;07:00;Totalt i retning Vika;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T06:00+02:00;2024-04-20T07:00+02:00;2024-04-20;06:00;07:00;Totalt;5;100,0;1;1;0;5;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-04-20T07:00+02:00;2024-04-20T08:00+02:00;2024-04-20;07:00;08:00;1;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
